Order Date,Region,Category,Sub-Category,Sales,Profit
2014-06-06,Central,Office Supplies,Binders,24.588,-38.1114
2014-06-06,Central,Office Supplies,Envelopes,13.984,4.7196
2014-06-06,Central,Office Supplies,Labels,100.24,33.831
2014-06-06,East,Furniture,Tables,991.764,-347.1174
2014-06-06,East,Office Supplies,Art,13.36,4.9432
2014-06-06,East,Office Supplies,Binders,149.544,50.4711
2014-06-06,East,Office Supplies,Supplies,17.14,4.4564
2014-06-06,South,Office Supplies,Binders,1.365,-0.91
2014-06-06,South,Office Supplies,Paper,62.016,22.4808
2014-06-07,Central,Furniture,Tables,268.935,-209.7693
2014-06-07,Central,Office Supplies,Binders,12.462,-20.5623
2014-06-08,East,Office Supplies,Binders,68.48,25.68
2014-06-08,East,Office Supplies,Storage,1676.88,83.844
2014-06-08,South,Furniture,Chairs,170.352,10.647
2014-06-08,West,Furniture,Chairs,585.552,73.194
2014-06-09,Central,Office Supplies,Art,70.368,6.1572
2014-06-09,Central,Technology,Accessories,63.984,10.3974
2014-06-09,Central,Technology,Phones,7.992,0.5994
2014-06-09,South,Furniture,Tables,1441.3,245.021
2014-06-09,West,Furniture,Furnishings,86.25999999999999,28.3814
2014-06-09,West,Furniture,Tables,1706.184,85.3092
2014-06-09,West,Office Supplies,Appliances,114.9,34.47
2014-06-09,West,Office Supplies,Art,48.44,17.2872
2014-06-09,West,Office Supplies,Binders,18.504,5.7825
2014-06-09,West,Office Supplies,Paper,79.14,36.4044
2014-06-09,West,Office Supplies,Supplies,7.36,0.1472
2014-06-09,West,Technology,Phones,1818.576,159.072
2014-06-10,Central,Office Supplies,Labels,491.55,240.8595
2014-06-13,West,Office Supplies,Art,14.52,4.7916
2014-06-14,Central,Furniture,Bookcases,212.94,57.4938
2014-06-15,Central,Furniture,Chairs,797.944,-56.996
2014-06-15,Central,Furniture,Tables,99.918,-18.5562
2014-06-15,Central,Office Supplies,Binders,8.568,-14.5656
2014-06-15,Central,Office Supplies,Paper,36.544,11.8768
2014-06-16,Central,Furniture,Chairs,647.84,32.392
2014-06-16,East,Office Supplies,Art,35.0,10.5
2014-06-16,East,Office Supplies,Binders,39.552,14.3376
2014-06-16,East,Office Supplies,Envelopes,41.4,19.458
2014-06-17,Central,Office Supplies,Paper,62.016,22.4808
2014-06-17,East,Technology,Machines,65.97,31.0059
2014-06-17,West,Furniture,Furnishings,6.24,2.6208
2014-06-17,West,Office Supplies,Binders,3266.376,1061.5722
2014-06-17,West,Office Supplies,Fasteners,17.9,8.95
2014-06-18,West,Technology,Phones,139.8,12.2325
2014-06-20,Central,Furniture,Bookcases,193.0656,-19.8744
2014-06-20,Central,Office Supplies,Appliances,471.9,155.727
2014-06-20,Central,Office Supplies,Art,3.52,1.6896
2014-06-20,Central,Office Supplies,Binders,3.392,-5.088
2014-06-20,Central,Office Supplies,Paper,27.2,9.52
2014-06-20,Central,Office Supplies,Storage,509.488,-127.372
2014-06-20,Central,Technology,Machines,418.8,-97.72
2014-06-20,Central,Technology,Phones,201.584,20.1584
2014-06-21,East,Furniture,Furnishings,3.984,0.6474
2014-06-21,East,Office Supplies,Appliances,104.116,30.751399999999997
2014-06-21,East,Office Supplies,Art,25.159999999999997,7.2964
2014-06-21,East,Office Supplies,Binders,9.006,-7.2048
2014-06-21,East,Office Supplies,Envelopes,24.896,8.4024
2014-06-21,East,Office Supplies,Paper,19.65,9.039
2014-06-21,East,Technology,Accessories,95.968,28.7904
2014-06-21,East,Technology,Machines,206.991,-172.4925
2014-06-21,East,Technology,Phones,3155.75,870.1698
2014-06-21,South,Furniture,Furnishings,104.01,14.5614
2014-06-21,South,Office Supplies,Storage,36.84,10.3152
2014-06-21,South,Technology,Phones,284.82,74.0532
2014-06-21,West,Office Supplies,Binders,36.252,-24.9072
2014-06-22,Central,Office Supplies,Storage,663.75,9.7164
2014-06-22,East,Furniture,Chairs,1023.9879999999999,-4.8588
2014-06-22,East,Technology,Phones,82.782,-15.1767
2014-06-22,West,Office Supplies,Binders,8.226,-6.0324
2014-06-22,West,Technology,Accessories,196.752,56.5662
2014-06-23,East,Technology,Accessories,86.376,1.0797
2014-06-23,South,Office Supplies,Art,20.016,1.7514
2014-06-23,South,Office Supplies,Supplies,3.104,0.3492
2014-06-24,West,Furniture,Furnishings,4.272,0.9612
2014-06-25,West,Furniture,Tables,447.84,11.196
2014-06-25,West,Office Supplies,Art,80.96000000000001,18.7242
2014-06-25,West,Technology,Phones,263.96,19.797
2014-06-27,South,Furniture,Tables,85.98,22.3548
2014-06-27,South,Office Supplies,Storage,306.2,0.0
2014-06-27,South,Technology,Accessories,223.96,53.7504
2014-06-28,Central,Office Supplies,Fasteners,6.08,3.04
2014-06-28,East,Furniture,Chairs,1228.465,0.0
2014-06-28,East,Office Supplies,Binders,34.254,-25.225199999999997
2014-06-28,East,Office Supplies,Paper,376.99199999999996,131.9472
2014-06-29,East,Office Supplies,Art,32.76,3.6855
2014-06-29,East,Office Supplies,Binders,13.92,4.872
2014-06-30,Central,Office Supplies,Art,5.248,1.64
2014-06-30,Central,Office Supplies,Fasteners,21.312,7.1928
2014-06-30,Central,Office Supplies,Paper,25.92,9.072
2014-06-30,East,Office Supplies,Art,6.6,2.904
2014-06-30,East,Office Supplies,Binders,337.45599999999996,109.6396
2014-06-30,South,Office Supplies,Paper,310.688,108.7408
2014-06-30,West,Office Supplies,Art,32.4,10.368
2014-07-01,South,Office Supplies,Binders,5.184,-3.6288
2014-07-01,South,Technology,Phones,575.92,71.99
2014-07-01,West,Office Supplies,Binders,19.92,6.972
2014-07-02,East,Office Supplies,Art,5.58,2.1762
2014-07-02,East,Technology,Phones,73.98,19.9746
2014-07-04,South,Office Supplies,Binders,15.6,7.644
2014-07-04,South,Office Supplies,Paper,21.84,10.92
2014-07-04,West,Office Supplies,Appliances,32.432,3.2432
2014-07-04,West,Office Supplies,Paper,177.536,62.1376
2014-07-05,Central,Office Supplies,Storage,502.2,-79.3332
2014-07-05,South,Furniture,Furnishings,232.73600000000002,21.3592
2014-07-05,South,Office Supplies,Art,4.368,0.3822
2014-07-05,South,Office Supplies,Binders,9.81,-6.867
2014-07-05,South,Office Supplies,Labels,14.62,6.8714
2014-07-05,South,Office Supplies,Paper,19.44,9.3312
2014-07-05,South,Technology,Accessories,479.97,163.1898
2014-07-05,West,Office Supplies,Binders,180.96,67.86
2014-07-06,East,Technology,Copiers,559.992,174.9975
2014-07-06,West,Furniture,Chairs,478.48,47.848
2014-07-07,East,Furniture,Chairs,172.186,-46.7362
2014-07-07,East,Furniture,Furnishings,69.008,12.0764
2014-07-08,East,Furniture,Chairs,63.882,10.647
2014-07-08,West,Furniture,Tables,502.488,-87.9354
2014-07-08,West,Office Supplies,Binders,196.704,68.8464
2014-07-09,Central,Office Supplies,Paper,24.72,8.113800000000001
2014-07-09,West,Furniture,Bookcases,119.833,7.049
2014-07-09,West,Office Supplies,Art,5.56,2.224
2014-07-09,West,Office Supplies,Binders,56.208000000000006,18.7914
2014-07-09,West,Office Supplies,Labels,2.88,1.4112
2014-07-09,West,Office Supplies,Paper,32.4,15.552
2014-07-09,West,Office Supplies,Storage,23.92,4.0664
2014-07-11,Central,Office Supplies,Paper,10.368,3.6288
2014-07-11,Central,Technology,Phones,575.968,43.1976
2014-07-11,East,Furniture,Chairs,854.94,213.735
2014-07-11,East,Furniture,Furnishings,124.11,52.1262
2014-07-11,East,Office Supplies,Binders,18.28,6.398
2014-07-11,East,Office Supplies,Labels,14.4,7.056
2014-07-11,East,Office Supplies,Paper,226.32,106.3704
2014-07-11,East,Technology,Phones,362.82,105.2178
2014-07-12,Central,Furniture,Chairs,512.358,-14.6388
2014-07-12,Central,Office Supplies,Art,22.288,3.9004
2014-07-12,Central,Office Supplies,Fasteners,3.488,0.5668
2014-07-12,Central,Office Supplies,Paper,51.888000000000005,18.609
2014-07-12,Central,Technology,Accessories,23.84,3.278
2014-07-12,West,Furniture,Chairs,123.136,13.8528
2014-07-12,West,Furniture,Tables,698.352,-17.4588
2014-07-12,West,Office Supplies,Binders,18.976,6.5972
2014-07-12,West,Office Supplies,Storage,249.75,44.955
2014-07-12,West,Technology,Phones,255.936,28.7928
2014-07-13,West,Furniture,Tables,351.216,4.3902
2014-07-14,Central,Office Supplies,Binders,29.932,-46.3946
2014-07-14,Central,Technology,Phones,38.272,3.8272
2014-07-14,East,Furniture,Furnishings,31.984,1.1994
2014-07-14,East,Office Supplies,Appliances,39.48,11.0544
2014-07-14,East,Office Supplies,Art,59.524,9.1632
2014-07-14,East,Technology,Phones,37.482,-16.242
2014-07-14,West,Office Supplies,Storage,55.92,6.291
2014-07-15,Central,Office Supplies,Fasteners,6.54,2.6814
2014-07-15,Central,Technology,Accessories,2.97,1.3068
2014-07-18,East,Office Supplies,Binders,13.904,4.5188
2014-07-18,West,Furniture,Chairs,259.136,-25.9136
2014-07-19,East,Furniture,Tables,70.56,-4.032
2014-07-19,East,Office Supplies,Binders,24.689999999999998,11.433599999999998
2014-07-19,East,Technology,Phones,359.98,93.5948
2014-07-19,West,Office Supplies,Binders,6.096,2.2098
2014-07-20,Central,Furniture,Chairs,981.372,-140.196
2014-07-20,Central,Furniture,Furnishings,16.74,-14.229
2014-07-20,Central,Office Supplies,Storage,342.864,38.5722
2014-07-20,East,Office Supplies,Binders,27.36,-21.888
2014-07-20,East,Office Supplies,Storage,25.984,-5.1968
2014-07-20,West,Furniture,Furnishings,43.02,15.4872
2014-07-20,West,Office Supplies,Art,13.12,3.8048
2014-07-20,West,Office Supplies,Binders,98.416,33.433
2014-07-20,West,Office Supplies,Paper,159.56,76.6793
2014-07-20,West,Office Supplies,Storage,535.41,160.623
2014-07-20,West,Technology,Accessories,41.94,15.0984
2014-07-21,Central,Furniture,Chairs,657.93,-93.99
2014-07-21,Central,Office Supplies,Appliances,4.992,-12.9792
2014-07-21,Central,Office Supplies,Binders,1.044,-1.827
2014-07-21,Central,Office Supplies,Envelopes,87.92,29.673
2014-07-21,Central,Technology,Phones,35.98,10.0744
2014-07-21,West,Furniture,Chairs,801.568,50.098
2014-07-21,West,Furniture,Tables,272.848,27.2848
2014-07-21,West,Office Supplies,Art,99.2,25.792
2014-07-22,Central,Office Supplies,Storage,26.632,1.3316
2014-07-22,East,Office Supplies,Art,5.96,1.6688
2014-07-22,East,Technology,Accessories,159.98,57.5928
2014-07-22,West,Furniture,Chairs,717.72,71.772
2014-07-22,West,Furniture,Tables,170.352,19.1646
2014-07-22,West,Office Supplies,Art,31.2,9.719999999999999
2014-07-22,West,Office Supplies,Storage,236.5,68.585
2014-07-23,East,Technology,Accessories,99.98,7.9984
2014-07-23,West,Office Supplies,Art,9.24,0.924
2014-07-23,West,Office Supplies,Binders,8.16,-5.712
2014-07-23,West,Office Supplies,Supplies,40.7,11.803
2014-07-23,West,Technology,Accessories,1547.976,154.19879999999998
2014-07-23,West,Technology,Phones,907.1279999999999,98.2722
2014-07-25,West,Furniture,Furnishings,77.92,34.2848
2014-07-25,West,Office Supplies,Paper,6.48,3.1752
2014-07-25,West,Office Supplies,Storage,53.72,15.0416
2014-07-25,West,Office Supplies,Supplies,8203.17,332.0068
2014-07-26,Central,Furniture,Furnishings,17.496,-10.0602
2014-07-26,Central,Office Supplies,Appliances,4.836,-12.09
2014-07-26,Central,Office Supplies,Binders,2203.248,-3742.0672
2014-07-26,Central,Office Supplies,Storage,123.552,-29.3436
2014-07-26,Central,Technology,Accessories,431.136,-26.946
2014-07-26,South,Furniture,Chairs,67.88,18.3276
2014-07-26,South,Furniture,Furnishings,25.71,9.2556
2014-07-26,South,Office Supplies,Labels,162.89,76.5583
2014-07-26,West,Furniture,Chairs,674.352,-109.5822
2014-07-26,West,Furniture,Furnishings,134.01,36.1827
2014-07-26,West,Technology,Accessories,282.9,104.796
2014-07-26,West,Technology,Phones,911.984,113.998
2014-07-27,East,Office Supplies,Paper,65.78,32.2322
2014-07-27,West,Office Supplies,Storage,276.28,0.0
2014-07-27,West,Technology,Accessories,238.0,38.08
2014-07-28,South,Furniture,Furnishings,129.888,12.9888
2014-07-28,South,Office Supplies,Envelopes,48.944,16.5186
2014-07-28,South,Office Supplies,Fasteners,14.32,5.191
2014-07-30,West,Furniture,Bookcases,1367.84,259.8896
2014-08-01,East,Office Supplies,Fasteners,5.68,1.917
2014-08-01,South,Furniture,Furnishings,44.128,12.1352
2014-08-01,South,Office Supplies,Appliances,62.92,10.2245
2014-08-01,South,Office Supplies,Labels,17.544,5.9211
2014-08-01,South,Office Supplies,Paper,78.304,29.364
2014-08-01,West,Office Supplies,Binders,19.752,6.9132
2014-08-02,Central,Office Supplies,Binders,26.7,12.549
2014-08-02,Central,Office Supplies,Storage,838.38,226.3626
2014-08-02,Central,Technology,Accessories,21.2,9.116
2014-08-03,East,Office Supplies,Paper,39.96,18.7812
2014-08-03,East,Office Supplies,Storage,21.36,5.7672
2014-08-03,East,Office Supplies,Supplies,102.3,26.598
2014-08-03,West,Furniture,Tables,218.75,-161.875
2014-08-03,West,Office Supplies,Appliances,2.6,0.2925
2014-08-03,West,Office Supplies,Paper,93.024,33.7212
2014-08-04,East,Office Supplies,Appliances,101.96,27.5292
2014-08-04,East,Office Supplies,Paper,259.74,124.6752
2014-08-04,East,Technology,Accessories,255.42,104.7222
2014-08-04,West,Office Supplies,Appliances,1089.75,305.13
2014-08-04,West,Office Supplies,Art,16.4,4.264
2014-08-04,West,Office Supplies,Binders,13.184,4.7792
2014-08-04,West,Office Supplies,Paper,447.84,219.4416
2014-08-04,West,Office Supplies,Storage,158.9,7.945
2014-08-04,West,Technology,Phones,399.96,34.9965
2014-08-05,Central,Furniture,Tables,489.23,41.934
2014-08-05,East,Furniture,Chairs,1133.35,294.671
2014-08-05,East,Office Supplies,Appliances,79.47,22.2516
2014-08-05,East,Office Supplies,Art,20.52,9.0288
2014-08-05,East,Technology,Phones,135.99,36.7173
2014-08-05,West,Furniture,Chairs,340.144,21.259
2014-08-05,West,Office Supplies,Art,45.98,12.8744
2014-08-05,West,Office Supplies,Paper,131.9,63.1026
2014-08-05,West,Office Supplies,Storage,15.78,0.6312
2014-08-05,West,Technology,Accessories,16.36,1.636
2014-08-06,East,Technology,Accessories,199.98,83.9916
2014-08-06,South,Technology,Accessories,62.91,22.6476
2014-08-08,Central,Furniture,Furnishings,53.88,22.6296
2014-08-08,Central,Office Supplies,Appliances,167.535,37.23
2014-08-08,Central,Office Supplies,Envelopes,38.34,17.253
2014-08-08,Central,Technology,Copiers,549.99,274.995
2014-08-08,Central,Technology,Phones,299.98,83.9944
2014-08-08,South,Furniture,Bookcases,155.456,-7.7728
2014-08-08,West,Furniture,Furnishings,449.13599999999997,88.7384
2014-08-08,West,Office Supplies,Appliances,76.12,22.0748
2014-08-08,West,Office Supplies,Storage,423.28,110.0528
2014-08-08,West,Technology,Accessories,95.976,-10.7973
2014-08-08,West,Technology,Copiers,1199.976,434.9913
2014-08-08,West,Technology,Phones,445.96,55.745
2014-08-09,South,Office Supplies,Paper,15.552,5.4432
2014-08-09,South,Technology,Phones,178.384,22.298
2014-08-09,West,Office Supplies,Binders,2070.089,637.4409999999999
2014-08-09,West,Office Supplies,Fasteners,4.464,-0.9486
2014-08-09,West,Office Supplies,Labels,20.88,9.6048
2014-08-09,West,Office Supplies,Paper,5.98,2.691
2014-08-09,West,Technology,Phones,1310.3359999999998,24.364399999999996
2014-08-11,East,Office Supplies,Storage,375.34,18.767
2014-08-11,West,Furniture,Furnishings,12.35,5.434
2014-08-11,West,Office Supplies,Art,40.97,10.6522
2014-08-11,West,Office Supplies,Fasteners,22.96,10.7912
2014-08-12,East,Office Supplies,Binders,196.21,98.105
2014-08-12,South,Office Supplies,Appliances,211.248,15.8436
2014-08-12,South,Office Supplies,Art,47.96,4.1965
2014-08-12,South,Office Supplies,Binders,14.04,6.7392
2014-08-12,South,Office Supplies,Labels,2.952,0.9963
2014-08-12,South,Office Supplies,Paper,31.104,10.8864
2014-08-12,South,Office Supplies,Supplies,5.552,-1.041
2014-08-12,South,Technology,Accessories,431.538,139.8582
2014-08-12,West,Furniture,Furnishings,85.44,31.6128
2014-08-12,West,Technology,Phones,806.336,50.396
2014-08-15,Central,Office Supplies,Binders,30.96,-52.632
2014-08-15,East,Office Supplies,Binders,62.94,30.2112
2014-08-15,South,Office Supplies,Appliances,152.24,17.127
2014-08-15,South,Office Supplies,Paper,91.36,29.692
2014-08-15,West,Furniture,Chairs,195.136,-12.196
2014-08-15,West,Office Supplies,Appliances,152.91,42.8148
2014-08-15,West,Office Supplies,Binders,64.29599999999999,21.3426
2014-08-15,West,Office Supplies,Paper,92.94,41.823
2014-08-16,East,Furniture,Tables,853.092,-227.4912
2014-08-17,Central,Office Supplies,Paper,15.552,5.4432
2014-08-17,South,Office Supplies,Binders,17.96,8.2616
2014-08-17,South,Office Supplies,Fasteners,12.67,4.5612
2014-08-17,South,Office Supplies,Paper,114.2,52.532
2014-08-17,South,Technology,Accessories,339.96,122.3856
2014-08-19,East,Office Supplies,Art,10.72,1.742
2014-08-19,East,Office Supplies,Binders,76.776,-58.8616
2014-08-19,East,Office Supplies,Supplies,9.184,1.148
2014-08-19,South,Furniture,Bookcases,638.82,172.4814
2014-08-19,South,Office Supplies,Storage,344.91,10.3473
2014-08-19,West,Furniture,Furnishings,289.24,26.0316
2014-08-19,West,Office Supplies,Binders,69.456,22.5732
2014-08-20,Central,Furniture,Chairs,421.372,-6.0196
2014-08-20,South,Furniture,Chairs,500.24,145.0696
2014-08-20,South,Office Supplies,Binders,896.99,421.5853
2014-08-20,South,Office Supplies,Paper,20.12,9.2552
2014-08-22,Central,Office Supplies,Paper,11.56,5.6644
2014-08-22,East,Office Supplies,Art,3.912,1.0269
2014-08-22,South,Office Supplies,Supplies,7.632,-1.8126
2014-08-23,Central,Office Supplies,Paper,19.44,9.5256
2014-08-23,East,Office Supplies,Paper,71.84,34.9424
2014-08-23,West,Furniture,Furnishings,4.224,1.2672
2014-08-23,West,Office Supplies,Binders,49.568,17.3488
2014-08-23,West,Office Supplies,Paper,269.712,86.0346
2014-08-23,West,Office Supplies,Supplies,6.8,0.51
2014-08-23,West,Technology,Phones,143.64,10.773
2014-08-24,East,Furniture,Furnishings,13.28,6.3744
2014-08-24,East,Office Supplies,Binders,12.672,4.4352
2014-08-24,South,Office Supplies,Supplies,25.5,6.63
2014-08-24,West,Office Supplies,Binders,8.288,2.6936
2014-08-25,Central,Office Supplies,Binders,38.064,-59.6184
2014-08-25,East,Office Supplies,Binders,30.246000000000002,-23.544
2014-08-25,East,Office Supplies,Envelopes,135.184,45.6836
2014-08-25,East,Office Supplies,Fasteners,40.096,14.5348
2014-08-25,East,Office Supplies,Paper,23.976,7.4925
2014-08-25,West,Furniture,Furnishings,6.28,2.6376
2014-08-25,West,Office Supplies,Paper,25.92,12.4416
2014-08-25,West,Office Supplies,Storage,48.84,13.1868
2014-08-25,West,Technology,Accessories,95.1,30.432
2014-08-25,West,Technology,Phones,1007.944,75.5958
2014-08-26,East,Furniture,Furnishings,10.68,4.0584
2014-08-26,East,Office Supplies,Art,8.64,2.5056
2014-08-26,East,Office Supplies,Paper,20.72,10.051400000000001
2014-08-26,East,Technology,Accessories,149.97,52.4895
2014-08-26,West,Technology,Accessories,176.8,22.984
2014-08-27,South,Furniture,Furnishings,29.12,12.5216
2014-08-27,South,Furniture,Tables,1202.94,300.735
2014-08-27,South,Office Supplies,Paper,13.36,6.4128
2014-08-27,South,Technology,Phones,579.95,168.1855
2014-08-27,West,Office Supplies,Art,8.56,2.4824
2014-08-27,West,Office Supplies,Binders,22.72,7.384
2014-08-27,West,Technology,Phones,213.48,16.011
2014-08-29,South,Furniture,Tables,174.0585,-110.7645
2014-08-29,South,Office Supplies,Binders,505.176,-336.784
2014-08-29,South,Office Supplies,Envelopes,29.808,10.8054
2014-08-29,West,Office Supplies,Paper,123.28,60.273599999999995
2014-08-30,East,Office Supplies,Binders,25.3,11.891
2014-08-30,East,Office Supplies,Storage,95.94,9.594
2014-08-31,West,Technology,Accessories,92.52,18.504
2014-09-01,Central,Office Supplies,Binders,3.648,-6.0192
2014-09-01,Central,Office Supplies,Paper,31.104,10.8864
2014-09-01,East,Office Supplies,Binders,23.744,8.3104
2014-09-01,East,Technology,Accessories,357.0,57.12
